episode,timestep,reward
261,262000,-66429.3718
263,264000,-75496.5942
265,266000,-71047.4135
267,268000,-76214.0288
269,270000,-70305.7052
271,272000,-72569.4485
273,274000,-71064.5706
275,276000,-71959.7742
277,278000,-72404.3186
279,280000,-70608.1569
281,282000,-74238.729
283,284000,-59861.6448
285,286000,-79208.6217
287,288000,-58699.6797
289,290000,-76016.8967
291,292000,-63425.5381
293,294000,-71886.6702
295,296000,-67270.0437
297,298000,-71122.8749
299,300000,-67547.521
301,302000,-70463.6855
303,304000,-67318.2428
305,306000,-71077.695
307,308000,-69698.2296
309,310000,-71389.7372
311,312000,-69991.6563
313,314000,-54747.8653
315,316000,-78854.0044
317,318000,-56473.1398
319,320000,-73438.2811
321,322000,-61036.7349
323,324000,-71522.5837
325,326000,-65746.8255
327,328000,-69056.0892
329,330000,-65994.4917
331,332000,-67470.8455
333,334000,-66488.6173
335,336000,-67243.5241
337,338000,-65417.1837
339,340000,-66037.3436
341,342000,-65465.9156
343,344000,-53750.9789
345,346000,-71706.7459
347,348000,-57689.5134
349,350000,-68725.3043
351,352000,-60470.71
353,354000,-66767.5674
355,356000,-61993.5077
357,358000,-64055.5724
359,360000,-62931.9961
361,362000,-66184.3675
363,364000,-64971.1661
365,366000,-66997.18
367,368000,-64766.9655
369,370000,-63809.8484
371,372000,-67025.6189
373,374000,-51914.2039
375,376000,-69074.4371
377,378000,-55750.4735
379,380000,-67610.8126
381,382000,-60199.5445
383,384000,-65108.7984
385,386000,-61648.5017
387,388000,-61812.7017
389,390000,-62274.0973
391,392000,-62931.634
393,394000,-62974.4928
395,396000,-62707.4819
397,398000,-60210.4602
399,400000,-56627.6486
401,402000,-65502.5816
403,404000,-51104.1834
405,406000,-64380.7584
407,408000,-56880.4026
409,410000,-61607.6478
411,412000,-60913.1799
413,414000,-61084.6477
415,416000,-59441.3668
417,418000,-59009.1172
419,420000,-59872.2413
421,422000,-61986.296
423,424000,-59467.4244
425,426000,-62362.2297
427,428000,-61150.4232
429,430000,-52232.4252
431,432000,-67276.168
433,434000,-49067.8908
435,436000,-64595.9487
437,438000,-54478.321
439,440000,-61250.2672
441,442000,-58685.6997
443,444000,-59695.762
445,446000,-59359.2258
447,448000,-59288.582
449,450000,-58286.3489
451,452000,-61199.909
453,454000,-57536.8314
455,456000,-61496.607
457,458000,-57793.5964
459,460000,-49501.213
461,462000,-62731.2727
463,464000,-50105.0161
465,466000,-62254.1489
467,468000,-52840.6588
469,470000,-59950.7823
471,472000,-56412.7062
473,474000,-56238.3456
475,476000,-58221.0536
477,478000,-55589.2569
479,480000,-55841.7772
481,482000,-59646.1177
483,484000,-54691.8777
485,486000,-59207.5966
487,488000,-55441.4913
489,490000,-46476.9023
491,492000,-60933.7301
493,494000,-49849.1746
495,496000,-59657.668
497,498000,-52274.4472
499,500000,-56711.2511
501,502000,-54945.9803
503,504000,-53507.6593
505,506000,-56821.6141
507,508000,-54667.9392
509,510000,-54520.8093
511,512000,-56387.7964
513,514000,-52181.0153
515,516000,-55820.5079
517,518000,-52895.1061
519,520000,-43899.6479
521,522000,-57989.8172
523,524000,-48197.2486
525,526000,-56901.2133
527,528000,-50398.0811
529,530000,-54420.2812
531,532000,-52165.4899
533,534000,-52071.9273
535,536000,-53985.8411
537,538000,-54007.3056
539,540000,-52810.6977
541,542000,-54431.1424
543,544000,-51044.8734
545,546000,-51113.4479
547,548000,-54651.7064
549,550000,-42352.6689
551,552000,-56756.8255
553,554000,-48188.8165
555,556000,-56214.6828
557,558000,-50528.0247
559,560000,-53963.5205
561,562000,-51231.1165
563,564000,-50705.4197
565,566000,-52928.3916
567,568000,-52538.2438
569,570000,-51230.0
571,572000,-53550.0444
573,574000,-51419.5781
575,576000,-46290.1332
577,578000,-54874.5853
579,580000,-42128.8385
581,582000,-54592.0713
583,584000,-45999.9493
585,586000,-55268.5012
587,588000,-49479.0355
589,590000,-51403.2155
591,592000,-49401.293
593,594000,-50669.6362
595,596000,-50842.3262
597,598000,-52851.7038
599,600000,-49840.0227
601,602000,-53250.6407
603,604000,-50497.3984
605,606000,-42711.3296
607,608000,-55749.5168
609,610000,-42722.3378
611,612000,-53319.4049
613,614000,-46727.2088
615,616000,-52659.1603
617,618000,-48000.7633
619,620000,-50244.3948
621,622000,-49008.358
623,624000,-49951.2031
625,626000,-49097.7757
627,628000,-51321.1721
629,630000,-48310.9509
631,632000,-51325.0312
633,634000,-48006.8207
635,636000,-38870.1776
637,638000,-52630.0874
639,640000,-42541.3552
641,642000,-52864.0757
643,644000,-44765.4195
645,646000,-51203.322
647,648000,-46207.0076
649,650000,-48234.0052
651,652000,-48314.4206
653,654000,-50371.669
655,656000,-48935.1537
657,658000,-52629.0656
659,660000,-47639.1075
661,662000,-49248.6806
663,664000,-48859.919
665,666000,-37387.8734
667,668000,-54582.3692
669,670000,-42024.3797
671,672000,-53660.4634
673,674000,-43917.6625
675,676000,-51365.8219
677,678000,-44822.0392
679,680000,-48996.0321
681,682000,-46924.4449
683,684000,-48479.1943
685,686000,-46133.5759
687,688000,-49715.5418
689,690000,-44696.2455
691,692000,-43058.6657
693,694000,-48715.0326
695,696000,-36378.9487
697,698000,-52221.7049
699,700000,-41009.8898
701,702000,-49991.1949
703,704000,-42267.3486
705,706000,-48145.0255
707,708000,-42767.1616
709,710000,-45618.952
711,712000,-45438.152
713,714000,-48052.0061
715,716000,-44727.3547
717,718000,-49039.4219
719,720000,-44024.2505
721,722000,-38748.3742
723,724000,-50848.5591
725,726000,-36767.7207
727,728000,-51102.3272
729,730000,-39730.2718
731,732000,-47743.3693
733,734000,-42226.6718
735,736000,-45772.3643
737,738000,-42326.5386
739,740000,-44628.4529
741,742000,-44545.0231
743,744000,-45120.7955
745,746000,-42849.1636
747,748000,-46120.5467
749,750000,-42690.7006
751,752000,-35037.5422
753,754000,-48771.6385
755,756000,-36459.6177
757,758000,-48777.2011
759,760000,-38828.8869
761,762000,-45349.7373
763,764000,-42535.1247
765,766000,-43289.906
767,768000,-42943.3481
769,770000,-43553.0829
771,772000,-44318.1662
773,774000,-43569.3614
775,776000,-42939.6118
777,778000,-43686.3474
779,780000,-42169.1775
781,782000,-32823.6943
783,784000,-47622.9213
785,786000,-36944.9006
787,788000,-46659.9427
789,790000,-38275.8074
791,792000,-43101.0578
793,794000,-41712.3052
795,796000,-42070.6733
797,798000,-42602.11
799,800000,-42124.6559
801,802000,-41999.1128
803,804000,-42890.1634
805,806000,-39918.3757
807,808000,-42819.1753
809,810000,-40136.744
811,812000,-31810.497
813,814000,-46263.5137
815,816000,-36404.8844
817,818000,-45346.3567
819,820000,-38762.3744
821,822000,-42391.906
823,824000,-40173.0307
825,826000,-41232.7429
827,828000,-41822.2688
829,830000,-41908.4581
831,832000,-40711.7358
833,834000,-42527.5255
835,836000,-39114.2375
837,838000,-38563.0134
839,840000,-41283.9576
841,842000,-32147.6944
843,844000,-45198.2559
845,846000,-35837.4766
847,848000,-43107.6662
849,850000,-38204.5401
851,852000,-40732.7482
853,854000,-39299.0669
855,856000,-39585.1277
857,858000,-40953.2114
859,860000,-40093.2244
861,862000,-39081.4955
863,864000,-41148.8023
865,866000,-38129.9759
867,868000,-34273.0657
869,870000,-43140.3444
871,872000,-31631.6605
873,874000,-44167.0333
875,876000,-35670.4042
877,878000,-41900.4283
879,880000,-38617.0158
881,882000,-40238.1035
883,884000,-38210.1198
885,886000,-40348.2001
887,888000,-40273.1627
889,890000,-40872.3345
891,892000,-38759.2537
893,894000,-40677.4631
895,896000,-37715.8342
897,898000,-31995.0099
899,900000,-43021.3351
901,902000,-32656.3385
903,904000,-44028.3106
905,906000,-34851.1101
907,908000,-40690.612
909,910000,-37214.0943
911,912000,-39566.5236
913,914000,-37840.2108
915,916000,-39082.1358
917,918000,-38645.7503
919,920000,-39789.9
921,922000,-37328.3809
923,924000,-41131.0722
925,926000,-36957.1982
927,928000,-29592.9562
929,930000,-42517.411
931,932000,-33773.679
933,934000,-42515.7334
935,936000,-35140.2932
937,938000,-39909.4523
939,940000,-36784.0016
941,942000,-38619.1733
943,944000,-38631.0854
945,946000,-38821.8629
947,948000,-38208.4523
949,950000,-40332.7873
951,952000,-36735.1493
953,954000,-39195.5055
955,956000,-36600.3774
957,958000,-28477.3545
959,960000,-41995.8794
961,962000,-32606.2621
963,964000,-41669.5425
965,966000,-34131.5995
967,968000,-38695.721
969,970000,-35618.9373
971,972000,-37595.8172
973,974000,-37564.6608
975,976000,-38268.5352
977,978000,-36744.3903
979,980000,-38736.5569
981,982000,-34566.7231
983,984000,-36618.3586
985,986000,-35433.3425
987,988000,-28170.6703
989,990000,-41306.8945
991,992000,-32050.7919
993,994000,-41123.6825
995,996000,-33317.6702
997,998000,-38728.8564
999,1000000,-34439.5462
1001,1002000,-37491.727
1003,1004000,-36110.3859
1005,1006000,-38054.7896
1007,1008000,-35443.2408
1009,1010000,-38957.3531
1011,1012000,-34107.6828
1013,1014000,-31967.5668
1015,1016000,-38136.8987
1017,1018000,-28950.1861
1019,1020000,-41412.3259
1021,1022000,-31686.2696
1023,1024000,-40145.094
1025,1026000,-33477.7404
1027,1028000,-38814.1809
1029,1030000,-34076.4836
1031,1032000,-36810.3124
1033,1034000,-35526.9119
1035,1036000,-37485.3972
1037,1038000,-34164.1174
1039,1040000,-38394.2508
1041,1042000,-33439.1316
1043,1044000,-29395.9038
1045,1046000,-38883.2882
1047,1048000,-29691.4148
1049,1050000,-40494.2741
1051,1052000,-31213.3167
1053,1054000,-38708.3849
1055,1056000,-33189.4715
1057,1058000,-36904.5319
1059,1060000,-34291.8185
1061,1062000,-36974.6488
1063,1064000,-35704.4035
1065,1066000,-38008.4167
1067,1068000,-34128.1831
1069,1070000,-38937.0443
1071,1072000,-33539.2814
1073,1074000,-27939.2213
1075,1076000,-39826.6813
1077,1078000,-30217.7751
1079,1080000,-41001.2605
1081,1082000,-31590.496
1083,1084000,-38023.6406
1085,1086000,-33730.3044
1087,1088000,-36842.1638
1089,1090000,-35000.6451
1091,1092000,-37329.0005
1093,1094000,-34373.5248
1095,1096000,-38352.1484
1097,1098000,-32906.9148
1099,1100000,-38475.6378
1101,1102000,-32662.0659
1103,1104000,-27724.1295
1105,1106000,-40282.12
1107,1108000,-30370.4017
1109,1110000,-40599.8878
1111,1112000,-31719.1466
1113,1114000,-37417.9446
1115,1116000,-32911.0398
1117,1118000,-36136.2014
1119,1120000,-35711.9332
1121,1122000,-40865.9447
1123,1124000,-34902.4346
1125,1126000,-43038.0142
1127,1128000,-33135.0007
1129,1130000,-37048.5135
1131,1132000,-37079.2826
1133,1134000,-27917.7808
1135,1136000,-44409.227
1137,1138000,-31348.8943
1139,1140000,-43462.5409
1141,1142000,-32686.7126
1143,1144000,-40767.2912
1145,1146000,-33848.9793
1147,1148000,-39583.7035
1149,1150000,-35304.4695
1151,1152000,-40150.4525
1153,1154000,-33422.9652
1155,1156000,-41204.0628
1157,1158000,-32332.1162
1159,1160000,-32244.7527
1161,1162000,-38768.7382
1163,1164000,-28286.8277
1165,1166000,-43401.2414
1167,1168000,-30427.545
1169,1170000,-41537.8817
1171,1172000,-32570.2543
1173,1174000,-39983.5993
1175,1176000,-33874.4837
1177,1178000,-39443.1922
1179,1180000,-34527.9005
1181,1182000,-41366.1385
1183,1184000,-33086.0498
1185,1186000,-42283.1352
1187,1188000,-32095.3194
1189,1190000,-30036.6433
1191,1192000,-41446.1987
1193,1194000,-29327.2588
1195,1196000,-44185.3149
1197,1198000,-30672.9001
1199,1200000,-42092.2471
1201,1202000,-32506.4688
1203,1204000,-40078.5544
1205,1206000,-33249.149
1207,1208000,-40049.9441
1209,1210000,-34171.1558
1211,1212000,-40234.4964
1213,1214000,-31930.0631
1215,1216000,-40974.9859
1217,1218000,-31530.2189
1219,1220000,-28059.1073
1221,1222000,-41082.1199
1223,1224000,-28859.3038
1225,1226000,-43051.4326
1227,1228000,-30235.1014
1229,1230000,-39849.0931
1231,1232000,-32061.2131
1233,1234000,-37576.5271
1235,1236000,-33630.9878
1237,1238000,-43807.1919
1239,1240000,-38136.7125
1241,1242000,-48365.0229
1243,1244000,-33171.9863
1245,1246000,-47405.9342
1247,1248000,-35246.2396
1249,1250000,-31969.8182
1251,1252000,-47095.4706
1253,1254000,-34786.1912
1255,1256000,-46959.2166
1257,1258000,-33997.5712
1259,1260000,-45056.3508
1261,1262000,-33944.2972
1263,1264000,-45531.3087
1265,1266000,-36244.4897
1267,1268000,-49764.6916
1269,1270000,-37468.677
1271,1272000,-48883.2531
1273,1274000,-31856.4677
1275,1276000,-42517.417
1277,1278000,-37148.5151
1279,1280000,-31293.3999
1281,1282000,-46263.6173
1283,1284000,-33202.0757
1285,1286000,-45589.4817
1287,1288000,-34494.4238
1289,1290000,-44945.5245
1291,1292000,-31486.6576
1293,1294000,-45085.9478
1295,1296000,-33514.0028
1297,1298000,-46880.3168
1299,1300000,-36073.4178
1301,1302000,-49169.961
1303,1304000,-31115.875
1305,1306000,-37681.6266
1307,1308000,-42406.2542
1309,1310000,-31718.2505
1311,1312000,-46653.3845
1313,1314000,-34229.9587
1315,1316000,-44839.5238
1317,1318000,-35075.2788
1319,1320000,-43816.5442
1321,1322000,-32401.4502
1323,1324000,-46174.7283
1325,1326000,-33631.4102
1327,1328000,-47457.7626
1329,1330000,-31474.1913
1331,1332000,-48042.6448
1333,1334000,-31176.9227
1335,1336000,-34840.9274
1337,1338000,-41746.7935
1339,1340000,-33240.8934
1341,1342000,-45630.5646
1343,1344000,-33737.8312
1345,1346000,-42917.3635
1347,1348000,-34150.1474
1349,1350000,-41447.3825
1351,1352000,-32209.1601
1353,1354000,-45151.3006
1355,1356000,-33320.4095
1357,1358000,-44259.9026
1359,1360000,-31005.0036
1361,1362000,-43498.6076
1363,1364000,-30324.3387
1365,1366000,-28412.8875
1367,1368000,-41307.6939
1369,1370000,-28644.3525
1371,1372000,-43496.0024
1373,1374000,-29538.1752
1375,1376000,-41422.701
1377,1378000,-31143.5682
1379,1380000,-39446.1297
1381,1382000,-32460.2199
1383,1384000,-40191.9941
1385,1386000,-32196.4943
1387,1388000,-42451.3972
1389,1390000,-30589.5314
1391,1392000,-42747.1495
1393,1394000,-29510.636
1395,1396000,-27524.202
1397,1398000,-41572.9954
1399,1400000,-28995.5786
1401,1402000,-42405.599
1403,1404000,-30103.8643
1405,1406000,-39612.9373
1407,1408000,-31166.2284
1409,1410000,-39278.7917
1411,1412000,-32748.5013
1413,1414000,-40172.8913
1415,1416000,-31366.9923
1417,1418000,-40757.9304
1419,1420000,-29241.7874
1421,1422000,-38958.5636
1423,1424000,-30796.6377
1425,1426000,-27017.1812
1427,1428000,-41195.8601
1429,1430000,-28606.5651
1431,1432000,-41314.8032
1433,1434000,-30069.4023
1435,1436000,-39338.3576
1437,1438000,-30358.6706
1439,1440000,-37226.8518
1441,1442000,-32455.556
1443,1444000,-39265.0016
1445,1446000,-30490.8127
1447,1448000,-40017.0459
1449,1450000,-29074.6326
1451,1452000,-34150.0143
1453,1454000,-33610.6353
1455,1456000,-28117.5909
1457,1458000,-41000.7761
1459,1460000,-28727.9713
1461,1462000,-40089.2453
1463,1464000,-30501.6095
1465,1466000,-37772.7147
1467,1468000,-30942.2146
1469,1470000,-37634.7413
1471,1472000,-32362.8178
1473,1474000,-39098.1673
1475,1476000,-29931.3738
1477,1478000,-39689.4468
1479,1480000,-29199.677
1481,1482000,-29990.5216
1483,1484000,-36111.037
1485,1486000,-28631.5351
1487,1488000,-40568.3831
1489,1490000,-28846.8105
1491,1492000,-38757.5498
1493,1494000,-32450.0481
1495,1496000,-37149.4149
1497,1498000,-30795.3402
1499,1500000,-38210.491
1501,1502000,-31703.512
1503,1504000,-38074.1429
1505,1506000,-28838.7245
1507,1508000,-39328.1166
1509,1510000,-28306.1457
1511,1512000,-27600.8395
1513,1514000,-37132.94
1515,1516000,-27464.7389
1517,1518000,-39811.4839
1519,1520000,-29857.283
1521,1522000,-37239.2008
1523,1524000,-29942.898
1525,1526000,-35656.9575
1527,1528000,-30659.8675
1529,1530000,-38498.1481
1531,1532000,-30548.7435
1533,1534000,-37643.6155
1535,1536000,-28349.7694
1537,1538000,-38783.3103
1539,1540000,-27679.0772
1541,1542000,-25924.718
1543,1544000,-37730.3189
1545,1546000,-27140.0773
1547,1548000,-38575.24
1549,1550000,-27998.4783
1551,1552000,-35981.0784
1553,1554000,-29411.7494
1555,1556000,-34151.834
1557,1558000,-30648.9078
1559,1560000,-36259.0901
1561,1562000,-29624.8303
1563,1564000,-37312.0315
1565,1566000,-27812.0355
1567,1568000,-37252.1926
1569,1570000,-27424.6755
1571,1572000,-25137.4064
1573,1574000,-38012.7189
1575,1576000,-26717.2766
1577,1578000,-37867.9752
1579,1580000,-27925.2344
1581,1582000,-35742.1777
1583,1584000,-28737.1995
1585,1586000,-33997.2989
1587,1588000,-31075.9969
1589,1590000,-35575.7859
1591,1592000,-28976.4077
1593,1594000,-36958.3629
1595,1596000,-27524.8781
1597,1598000,-32794.0605
1599,1600000,-30542.0199
1601,1602000,-25709.3393
1603,1604000,-37730.8014
1605,1606000,-26952.4018
1607,1608000,-36083.8925
1609,1610000,-28560.094
1611,1612000,-34519.9735
1613,1614000,-29104.9022
1615,1616000,-33360.4996
1617,1618000,-30902.1062
1619,1620000,-35235.9091
1621,1622000,-28740.1312
1623,1624000,-35814.8654
1625,1626000,-27660.5942
1627,1628000,-28851.2321
1629,1630000,-33349.4364
1631,1632000,-26446.1617
1633,1634000,-37334.9441
1635,1636000,-27156.2177
1637,1638000,-34945.3891
1639,1640000,-29492.0753
1641,1642000,-33724.6824
1643,1644000,-29649.6296
1645,1646000,-33563.3817
1647,1648000,-31346.6484
1649,1650000,-35232.1947
1651,1652000,-28952.5381
1653,1654000,-36367.7865
1655,1656000,-28354.8325
1657,1658000,-27267.7511
1659,1660000,-35116.9215
1661,1662000,-26149.134
1663,1664000,-37721.3494
1665,1666000,-27218.0895
1667,1668000,-34755.0276
1669,1670000,-29982.7405
1671,1672000,-32957.6716
1673,1674000,-30575.6288
1675,1676000,-33883.8218
1677,1678000,-30689.6195
1679,1680000,-35096.4082
1681,1682000,-28203.6445
1683,1684000,-36379.3788
1685,1686000,-27954.149
1687,1688000,-26322.5141
1689,1690000,-35495.9164
1691,1692000,-26503.3757
1693,1694000,-36094.3005
1695,1696000,-27561.2742
1697,1698000,-33797.0496
1699,1700000,-29220.4559
1701,1702000,-32771.5685
1703,1704000,-30813.5333
1705,1706000,-34936.1347
1707,1708000,-29725.6566
1709,1710000,-35920.8448
1711,1712000,-28299.0367
1713,1714000,-36186.6551
1715,1716000,-27088.5233
1717,1718000,-24943.2111
1719,1720000,-36837.5314
1721,1722000,-26417.6963
1723,1724000,-36437.729
1725,1726000,-28133.1327
1727,1728000,-33847.8207
1729,1730000,-28944.5866
1731,1732000,-32883.7881
1733,1734000,-30537.5494
1735,1736000,-34190.212
1737,1738000,-28959.0608
1739,1740000,-35356.075
1741,1742000,-27515.2226
1743,1744000,-33157.064
1745,1746000,-28442.827
1747,1748000,-24774.7955
1749,1750000,-36491.3393
1751,1752000,-26114.0741
1753,1754000,-34835.2111
1755,1756000,-27902.5844
1757,1758000,-33236.6537
1759,1760000,-28673.8632
1761,1762000,-32008.2139
1763,1764000,-30504.9102
1765,1766000,-34321.3562
1767,1768000,-28701.3859
1769,1770000,-35423.3205
1771,1772000,-27367.6357
1773,1774000,-29250.2342
1775,1776000,-31617.0821
1777,1778000,-25537.5615
1779,1780000,-36333.4433
1781,1782000,-26856.7774
1783,1784000,-34560.8533
1785,1786000,-28582.0168
1787,1788000,-32978.7821
1789,1790000,-28707.9
1791,1792000,-32653.8878
1793,1794000,-30133.7642
1795,1796000,-34211.2268
1797,1798000,-27571.8817
1799,1800000,-35203.3511
1801,1802000,-26929.9557
1803,1804000,-27050.3207
1805,1806000,-33114.1002
1807,1808000,-25614.4403
1809,1810000,-36026.2232
1811,1812000,-26635.0783
1813,1814000,-33156.927
1815,1816000,-28999.3952
1817,1818000,-32254.5777
1819,1820000,-29046.773
1821,1822000,-33390.3597
1823,1824000,-29213.4399
1825,1826000,-35255.3637
1827,1828000,-27383.546
1829,1830000,-36088.3268
1831,1832000,-26865.1117
1833,1834000,-26418.3702
1835,1836000,-35049.5675
1837,1838000,-25738.3411
1839,1840000,-36135.9126
1841,1842000,-27475.957
1843,1844000,-33559.9699
1845,1846000,-28705.6702
1847,1848000,-32370.3177
1849,1850000,-29739.6756
1851,1852000,-33574.2067
1853,1854000,-28710.6727
1855,1856000,-35514.6056
1857,1858000,-27075.9925
1859,1860000,-35886.3001
1861,1862000,-26312.8995
1863,1864000,-25157.5505
1865,1866000,-35527.5422
1867,1868000,-25668.6985
1869,1870000,-35379.9514
1871,1872000,-27126.0772
1873,1874000,-32688.2631
1875,1876000,-28245.11
1877,1878000,-31715.143
1879,1880000,-29518.0784
1881,1882000,-34344.0497
1883,1884000,-28438.5929
1885,1886000,-35279.0013
1887,1888000,-26896.5458
1889,1890000,-34182.3621
1891,1892000,-27642.6188
1893,1894000,-25035.6182
1895,1896000,-36258.5624
1897,1898000,-26310.3767
1899,1900000,-35096.3607
1901,1902000,-27994.8444
1903,1904000,-33506.9005
1905,1906000,-28428.7161
1907,1908000,-32189.6948
1909,1910000,-29809.4699
1911,1912000,-33813.345
1913,1914000,-27773.0763
1915,1916000,-35358.2892
1917,1918000,-26413.297
1919,1920000,-29850.1657
1921,1922000,-30478.5849
1923,1924000,-25344.2873
1925,1926000,-35437.684
1927,1928000,-26825.0152
1929,1930000,-33842.4291
1931,1932000,-28562.2195
1933,1934000,-32822.5914
1935,1936000,-28787.9883
1937,1938000,-32493.7667
1939,1940000,-29344.9623
1941,1942000,-33900.2598
1943,1944000,-27046.033
1945,1946000,-34787.9118
1947,1948000,-26130.4112
1949,1950000,-27130.4308
1951,1952000,-32851.7674
1953,1954000,-25266.2056
1955,1956000,-35086.3155
1957,1958000,-26024.6107
1959,1960000,-32598.5564
1961,1962000,-27986.6829
1963,1964000,-31670.4259
1965,1966000,-28029.6431
1967,1968000,-32025.8348
1969,1970000,-28276.4176
1971,1972000,-33405.431
1973,1974000,-26119.2079
1975,1976000,-34308.2672
1977,1978000,-25667.4307
1979,1980000,-25361.2173
1981,1982000,-32883.0723
1983,1984000,-24643.3547
1985,1986000,-34227.9147
1987,1988000,-25881.4988
1989,1990000,-31732.4308
1991,1992000,-27669.1029
1993,1994000,-30972.446
1995,1996000,-27911.3923
1997,1998000,-32032.5591
1999,2000000,-27380.5014
