episode,timestep,reward
2155,2156000,-13061.1004
2157,2158000,-13038.5843
2159,2160000,-13045.7582
2161,2162000,-13447.607
2163,2164000,-13441.8672
2165,2166000,-13413.105
2167,2168000,-13403.2715
2169,2170000,-13449.4907
2171,2172000,-13385.174
2173,2174000,-13415.9043
2175,2176000,-13420.5891
2177,2178000,-13292.4987
2179,2180000,-13041.1262
2181,2182000,-13026.6227
2183,2184000,-13032.4093
2185,2186000,-13102.2672
2187,2188000,-13051.9014
2189,2190000,-13205.7318
2191,2192000,-13928.2534
2193,2194000,-14618.1941
2195,2196000,-14154.5164
2197,2198000,-13985.7678
2199,2200000,-13851.1704
2201,2202000,-14719.8925
2203,2204000,-14413.9687
2205,2206000,-13294.6272
2207,2208000,-13794.5753
2209,2210000,-13533.7484
2211,2212000,-14092.5386
2213,2214000,-13104.1609
2215,2216000,-13318.2278
2217,2218000,-13787.3429
2219,2220000,-13511.3811
2221,2222000,-13464.4401
2223,2224000,-13449.8503
2225,2226000,-13174.7735
2227,2228000,-13143.9987
2229,2230000,-13208.654
2231,2232000,-13176.3744
2233,2234000,-13183.6881
2235,2236000,-13115.9379
2237,2238000,-13080.7277
2239,2240000,-13126.3427
2241,2242000,-13100.1818
2243,2244000,-13258.622
2245,2246000,-13074.8839
2247,2248000,-13028.2693
2249,2250000,-13318.5884
2251,2252000,-13512.0585
2253,2254000,-13470.2374
2255,2256000,-13496.2322
2257,2258000,-13548.5388
2259,2260000,-14410.3387
2261,2262000,-13816.81
2263,2264000,-13807.3404
2265,2266000,-14057.7467
2267,2268000,-13629.5847
2269,2270000,-13564.1448
2271,2272000,-13317.382
2273,2274000,-13347.5667
2275,2276000,-13162.6994
2277,2278000,-13472.0725
2279,2280000,-13153.6231
2281,2282000,-13472.1268
2283,2284000,-13715.2577
2285,2286000,-13483.8164
2287,2288000,-13551.2954
2289,2290000,-13461.4316
2291,2292000,-13374.0105
2293,2294000,-13218.7062
2295,2296000,-13082.3173
2297,2298000,-13025.7638
2299,2300000,-13040.7587
2301,2302000,-13106.9314
2303,2304000,-13156.09
2305,2306000,-13439.0916
2307,2308000,-13504.4145
2309,2310000,-13495.6921
2311,2312000,-13498.1302
2313,2314000,-13345.0656
2315,2316000,-13164.3611
2317,2318000,-13147.7609
2319,2320000,-13193.7838
2321,2322000,-13138.6899
2323,2324000,-13144.9706
2325,2326000,-13113.659
2327,2328000,-13078.0
2329,2330000,-13039.9712
2331,2332000,-13136.3915
2333,2334000,-13155.2898
2335,2336000,-13040.7463
2337,2338000,-13077.14
2339,2340000,-13473.0456
2341,2342000,-13472.4959
2343,2344000,-13474.7096
2345,2346000,-13490.9481
2347,2348000,-13486.0147
2349,2350000,-13493.8183
2351,2352000,-13471.8364
2353,2354000,-13436.3155
2355,2356000,-13385.5877
2357,2358000,-13126.5135
2359,2360000,-13086.4305
2361,2362000,-13103.8465
2363,2364000,-13066.4195
2365,2366000,-13090.5036
2367,2368000,-13091.2819
2369,2370000,-13179.3148
2371,2372000,-13415.0388
2373,2374000,-13468.3233
2375,2376000,-13483.1873
2377,2378000,-13433.8649
2379,2380000,-13424.5989
2381,2382000,-13368.1014
2383,2384000,-12996.8377
2385,2386000,-13005.8905
2387,2388000,-13009.6442
2389,2390000,-13026.5042
2391,2392000,-13061.709
2393,2394000,-13261.1748
2395,2396000,-13464.7003
2397,2398000,-13449.2362
2399,2400000,-13471.7966
2401,2402000,-13429.1151
2403,2404000,-13183.5235
2405,2406000,-13083.2202
2407,2408000,-13115.148
2409,2410000,-13062.4424
2411,2412000,-13060.575
2413,2414000,-13030.8478
2415,2416000,-13056.218
2417,2418000,-13071.6024
2419,2420000,-13019.1899
2421,2422000,-13130.3475
2423,2424000,-13013.2037
2425,2426000,-12955.2271
2427,2428000,-13237.5485
2429,2430000,-13430.4028
2431,2432000,-13429.6538
2433,2434000,-13409.2854
2435,2436000,-13429.5598
2437,2438000,-13413.335
2439,2440000,-13422.2857
2441,2442000,-13411.547
2443,2444000,-13342.6316
2445,2446000,-13200.3157
2447,2448000,-13023.8294
2449,2450000,-13037.0903
2451,2452000,-13019.9677
2453,2454000,-13029.5319
2455,2456000,-13042.279
2457,2458000,-13027.8749
2459,2460000,-13294.9949
2461,2462000,-13422.2135
2463,2464000,-13426.9148
2465,2466000,-13451.4578
2467,2468000,-13451.437
2469,2470000,-13335.5554
2471,2472000,-13191.6789
2473,2474000,-13013.4686
2475,2476000,-12962.5508
2477,2478000,-13028.138
2479,2480000,-13027.8355
2481,2482000,-13113.068
2483,2484000,-13401.1661
2485,2486000,-13448.5138
2487,2488000,-13474.926
2489,2490000,-13421.2544
2491,2492000,-13323.1753
2493,2494000,-13096.0528
2495,2496000,-13101.1961
2497,2498000,-13086.9046
2499,2500000,-13041.0815
2501,2502000,-13014.9497
2503,2504000,-13004.8239
2505,2506000,-13033.993
2507,2508000,-13004.9083
2509,2510000,-13053.1273
2511,2512000,-13062.0041
2513,2514000,-12989.483
2515,2516000,-12978.6723
2517,2518000,-13407.6395
2519,2520000,-13413.5388
2521,2522000,-13417.0821
2523,2524000,-13422.4982
2525,2526000,-13434.6459
2527,2528000,-13434.762
2529,2530000,-13440.4565
2531,2532000,-13422.2162
2533,2534000,-13396.3695
2535,2536000,-13083.5189
2537,2538000,-13060.6258
2539,2540000,-13039.4527
2541,2542000,-13048.6874
2543,2544000,-13072.0502
2545,2546000,-13070.6688
2547,2548000,-13191.6193
2549,2550000,-13402.2636
2551,2552000,-13432.0809
2553,2554000,-13548.219
2555,2556000,-13466.0461
2557,2558000,-13420.1876
2559,2560000,-13337.8551
2561,2562000,-13077.4889
2563,2564000,-13087.8689
2565,2566000,-13045.1863
2567,2568000,-13111.1615
2569,2570000,-13125.3591
2571,2572000,-13321.6174
2573,2574000,-13449.9838
2575,2576000,-13480.0505
2577,2578000,-13509.0533
2579,2580000,-13435.2142
2581,2582000,-13169.6293
2583,2584000,-13125.307
2585,2586000,-13147.2783
2587,2588000,-13139.7841
2589,2590000,-13080.8614
2591,2592000,-13032.7674
2593,2594000,-13055.9772
2595,2596000,-13023.7023
2597,2598000,-13012.9717
2599,2600000,-13158.4413
2601,2602000,-13023.7693
2603,2604000,-12984.6918
2605,2606000,-13247.026
2607,2608000,-13455.2841
2609,2610000,-13407.8036
2611,2612000,-13431.7931
2613,2614000,-13416.8092
2615,2616000,-13394.2934
2617,2618000,-13394.5132
2619,2620000,-13417.0304
2621,2622000,-13369.618
2623,2624000,-13212.8421
2625,2626000,-13039.3395
2627,2628000,-13026.9112
2629,2630000,-13024.4914
2631,2632000,-13016.4168
2633,2634000,-13011.3792
2635,2636000,-12969.0406
2637,2638000,-13308.4746
2639,2640000,-13424.9257
2641,2642000,-13428.247
2643,2644000,-13421.7833
2645,2646000,-13528.2401
2647,2648000,-13471.4053
2649,2650000,-13305.9127
2651,2652000,-13097.5562
2653,2654000,-13027.6361
2655,2656000,-13056.2981
2657,2658000,-13228.4061
2659,2660000,-13267.4077
2661,2662000,-13459.7753
2663,2664000,-13610.4174
2665,2666000,-13497.3258
2667,2668000,-13544.4356
2669,2670000,-13313.1461
2671,2672000,-13102.6419
2673,2674000,-13094.2337
2675,2676000,-13124.9227
2677,2678000,-13078.9302
2679,2680000,-13065.4307
2681,2682000,-13033.8157
2683,2684000,-13025.0737
2685,2686000,-12987.0717
2687,2688000,-13053.8677
2689,2690000,-13082.4249
2691,2692000,-12999.7889
2693,2694000,-12964.2885
2695,2696000,-13391.0987
2697,2698000,-13374.8301
2699,2700000,-13385.9466
2701,2702000,-13348.3963
2703,2704000,-13334.9945
2705,2706000,-13349.7843
2707,2708000,-13365.8545
2709,2710000,-13336.4397
2711,2712000,-13303.1691
2713,2714000,-12990.9374
2715,2716000,-12950.0288
2717,2718000,-12980.564
2719,2720000,-12972.528
2721,2722000,-12983.9508
2723,2724000,-12984.5948
2725,2726000,-13064.2024
2727,2728000,-13334.5536
2729,2730000,-13414.7553
2731,2732000,-13378.8045
2733,2734000,-13399.3886
2735,2736000,-13343.9028
2737,2738000,-13286.1365
2739,2740000,-12997.6778
2741,2742000,-12994.9427
2743,2744000,-12935.1671
2745,2746000,-13048.9283
2747,2748000,-13060.9287
2749,2750000,-13204.1441
2751,2752000,-13399.0947
2753,2754000,-13393.686
2755,2756000,-13385.218
2757,2758000,-13393.3674
2759,2760000,-13102.1686
2761,2762000,-13032.3647
2763,2764000,-13038.8012
2765,2766000,-13021.7054
2767,2768000,-13019.5931
2769,2770000,-12996.3626
2771,2772000,-13017.2459
2773,2774000,-13022.6704
2775,2776000,-12999.3583
2777,2778000,-13117.8669
2779,2780000,-12981.1039
2781,2782000,-12916.4709
2783,2784000,-13129.3677
2785,2786000,-13373.0414
2787,2788000,-13411.2099
2789,2790000,-13423.831
2791,2792000,-13336.0985
2793,2794000,-13328.8781
2795,2796000,-13388.5918
2797,2798000,-13355.087
2799,2800000,-13277.3798
2801,2802000,-13178.145
2803,2804000,-13000.7024
2805,2806000,-12930.4295
2807,2808000,-12924.1976
2809,2810000,-12911.01
2811,2812000,-12959.7856
2813,2814000,-12928.5024
2815,2816000,-13226.5087
2817,2818000,-13311.7798
2819,2820000,-13313.0708
2821,2822000,-13337.921
2823,2824000,-13326.7115
2825,2826000,-13260.2871
2827,2828000,-13138.5992
2829,2830000,-12916.1372
2831,2832000,-12879.5543
2833,2834000,-12909.3357
2835,2836000,-12944.0418
2837,2838000,-12990.2801
2839,2840000,-13305.2938
2841,2842000,-13375.9498
2843,2844000,-13373.638
2845,2846000,-13336.5257
2847,2848000,-13248.7165
2849,2850000,-12996.8148
2851,2852000,-13008.3465
2853,2854000,-13008.1755
2855,2856000,-13002.424
2857,2858000,-12945.42
2859,2860000,-12970.435
2861,2862000,-12923.8473
2863,2864000,-12905.2521
2865,2866000,-12959.5202
2867,2868000,-12995.4592
2869,2870000,-12890.2089
2871,2872000,-12861.2583
2873,2874000,-13299.5663
2875,2876000,-13313.7517
2877,2878000,-13317.9557
2879,2880000,-13305.6384
2881,2882000,-13305.8043
2883,2884000,-13343.0296
2885,2886000,-13340.0628
2887,2888000,-13357.4362
2889,2890000,-13288.2878
2891,2892000,-12987.4476
2893,2894000,-12951.9856
2895,2896000,-12927.6304
2897,2898000,-12928.972
2899,2900000,-12964.2366
2901,2902000,-13020.4346
2903,2904000,-13038.6243
2905,2906000,-13310.8734
2907,2908000,-13295.6675
2909,2910000,-13335.5619
2911,2912000,-13327.129
2913,2914000,-13293.205
2915,2916000,-13267.8701
2917,2918000,-12963.0248
2919,2920000,-12881.0122
2921,2922000,-12867.8102
2923,2924000,-12884.2256
2925,2926000,-12958.6617
2927,2928000,-13100.3401
2929,2930000,-13338.7709
2931,2932000,-13325.1353
2933,2934000,-13317.2735
2935,2936000,-13300.5631
2937,2938000,-13072.6795
2939,2940000,-13004.8601
2941,2942000,-13009.7358
2943,2944000,-13003.4291
2945,2946000,-12957.5826
2947,2948000,-12945.0019
2949,2950000,-12932.9416
2951,2952000,-12950.8713
2953,2954000,-12931.5391
2955,2956000,-13056.2154
2957,2958000,-12926.8181
2959,2960000,-12865.0125
2961,2962000,-13087.613
2963,2964000,-13350.2548
2965,2966000,-13353.9233
2967,2968000,-13323.7296
2969,2970000,-13306.1545
2971,2972000,-13300.1646
2973,2974000,-13309.1921
2975,2976000,-13303.2057
2977,2978000,-13269.6526
2979,2980000,-13150.9972
2981,2982000,-12937.883
2983,2984000,-12911.9157
2985,2986000,-12934.3503
2987,2988000,-12926.7269
2989,2990000,-12983.5224
2991,2992000,-12934.5468
2993,2994000,-13215.6797
2995,2996000,-13326.9579
2997,2998000,-13350.4116
2999,3000000,-13376.3667
